,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
28186,591969,880,5,23/01/2015,711,1,0,0,0,6087.413
28187,558193,407,4,11/04/2013,303,1,1,0,0,3503.7498
28188,552403,25,4,18/12/2014,1922,1,1,0,0,15495.244
28189,592902,1081,3,03/06/2015,1272,1,1,0,0,9128.532
28190,304242,816,6,04/05/2013,737,1,0,0,0,6230.3755
28191,521178,1006,1,21/04/2014,0,0,0,b,0,0.0
28192,308934,198,3,06/11/2013,386,1,1,0,0,3629.3262
28193,24512,39,7,07/04/2013,0,0,0,0,0,0.0
28194,666,1006,4,02/01/2014,862,1,0,0,1,5664.8613
28195,161233,262,1,20/10/2014,3080,1,1,0,1,17825.28
28196,256178,95,5,08/03/2013,899,1,1,0,0,8478.145
28197,702822,951,5,26/07/2013,573,1,0,0,1,5386.4614
28198,485111,882,2,29/07/2014,998,1,1,0,1,8726.577
28199,667881,1073,1,06/01/2014,1029,1,1,0,1,10998.231
28200,110100,104,6,04/07/2015,1359,1,0,0,0,9854.412
28201,356894,131,1,03/03/2014,451,1,1,0,0,5217.029
28202,195099,62,1,11/03/2013,737,1,0,0,0,6787.269
28203,424356,1074,6,02/08/2014,458,1,0,0,0,4136.1978
28204,487607,1058,5,13/03/2015,716,1,0,0,0,6566.788
28205,185421,758,2,03/02/2015,709,1,1,0,0,7123.417
28206,166320,837,6,20/04/2013,180,1,0,0,0,785.24445
28207,142464,44,4,13/02/2014,598,1,0,0,0,4578.9175
28208,107521,801,3,11/06/2014,495,1,0,0,0,4615.878
28209,418250,152,5,30/08/2013,736,1,1,0,1,8039.7666
28210,605740,214,4,18/07/2013,723,1,1,0,0,8878.864
28211,102436,101,5,15/05/2015,795,1,0,0,1,7419.688
28212,402437,856,1,20/07/2015,951,1,0,0,1,7595.9404
28213,629943,250,7,22/06/2014,0,0,0,0,0,0.0
28214,230749,1079,7,27/10/2013,0,0,0,0,0,0.0
28215,408811,88,7,06/10/2013,0,0,0,0,0,0.0
28216,193737,952,5,24/01/2014,525,1,1,0,0,5468.875
28217,433406,683,1,25/05/2015,0,0,0,a,0,0.0
28218,65735,671,3,23/10/2013,565,1,1,0,0,5819.416
28219,255911,901,7,27/01/2013,0,0,0,0,0,0.0
28220,252734,731,4,29/08/2013,955,1,1,0,1,9422.492
28221,178576,221,6,07/02/2015,539,1,0,0,0,5526.7603
28222,645715,884,5,01/02/2013,379,1,0,0,0,4010.1172
28223,469260,488,7,03/05/2015,0,0,0,0,0,0.0
28224,508178,343,5,20/12/2013,1131,1,1,0,0,11350.834
28225,528534,538,6,21/06/2014,351,1,0,0,0,2785.5095
28226,684096,523,5,15/11/2013,1568,1,0,0,0,12148.571
28227,634193,99,7,06/04/2014,0,0,0,0,0,0.0
28228,470322,631,1,19/01/2015,655,1,0,0,0,5703.478
28229,656812,254,4,30/07/2015,276,1,1,0,1,3392.0066
28230,550760,355,6,11/05/2013,864,1,0,0,0,7399.37
28231,496968,557,4,29/01/2015,625,1,1,0,0,5993.221
28232,212280,1033,2,20/08/2013,1283,1,0,0,0,11334.309
28233,491863,200,2,21/05/2013,1092,1,0,0,1,8052.931
28234,569206,1038,2,10/09/2013,566,1,1,0,1,6244.422
28235,408047,103,2,22/01/2013,0,0,1,0,0,0.0
28236,273746,1050,6,11/10/2014,538,1,0,0,0,5524.162
28237,520295,449,4,03/04/2014,1583,1,1,0,0,12172.227
28238,598321,652,4,29/01/2015,777,1,1,0,0,7802.9556
28239,493529,1005,3,03/12/2014,976,1,1,0,0,8532.569
28240,90582,107,5,16/08/2013,1037,1,1,0,0,9070.455
28241,499670,404,7,22/06/2014,0,0,0,0,0,0.0
28242,158610,304,4,02/01/2014,1086,1,0,0,1,7218.6113
28243,300206,414,2,07/07/2015,381,1,0,0,0,4624.407
28244,269184,210,1,20/10/2014,340,1,1,0,1,3287.372
28245,178449,923,5,21/06/2013,642,1,1,0,1,6008.4453
28246,273641,1059,2,16/06/2015,1170,1,1,0,0,10311.254
28247,256594,471,6,14/12/2013,661,1,0,0,0,6380.6284
28248,180360,809,4,30/04/2015,1083,1,1,0,0,12317.69
28249,458978,495,2,15/07/2014,387,1,1,0,0,5725.942
28250,408084,162,2,08/10/2013,560,1,1,0,0,7852.5
28251,22316,298,4,10/04/2014,588,1,0,0,0,5124.558
28252,95334,828,1,27/05/2013,775,1,1,0,0,7899.597
28253,338810,28,7,22/03/2015,0,0,0,0,0,0.0
28254,601986,585,7,30/11/2014,0,0,0,0,0,0.0
28255,428864,639,7,18/08/2013,0,0,0,0,0,0.0
28256,663398,935,7,19/01/2014,0,0,0,0,0,0.0
28257,396800,662,2,28/05/2013,830,1,1,0,0,7918.9053
28258,670086,1004,2,14/07/2015,555,1,1,0,0,6553.138
28259,217275,754,1,16/02/2015,1060,1,1,0,0,11509.211
28260,653398,382,2,17/06/2014,697,1,1,0,0,9014.202
28261,698568,410,4,04/07/2013,850,1,1,0,0,8282.786
28262,613801,594,1,04/03/2013,635,1,1,0,0,6243.5127
28263,89047,222,6,11/01/2014,387,1,0,0,0,3918.5408
28264,340895,263,1,11/11/2013,325,1,0,0,0,2907.0728
28265,114453,969,1,25/02/2013,736,1,0,0,0,5004.8047
28266,487871,921,6,07/09/2013,503,1,0,0,0,4727.4736
28267,293427,333,1,10/03/2014,1201,1,0,0,1,7776.416
28268,453071,276,5,06/02/2015,576,1,1,0,0,6034.167
28269,658999,239,3,17/06/2015,517,1,1,0,0,5753.021
28270,48328,428,6,10/08/2013,595,1,0,0,0,5762.761
28271,341538,403,5,09/01/2015,775,1,1,0,0,7919.2065
28272,206457,313,6,07/09/2013,510,1,0,0,0,4757.697
28273,64239,234,4,14/05/2015,0,0,0,a,0,0.0
28274,29565,462,6,06/09/2014,296,1,0,0,0,1797.0892
28275,707423,803,4,22/08/2013,457,1,0,0,0,4564.145
28276,413820,1049,1,02/09/2013,628,1,0,0,1,5466.284
28277,663595,943,4,17/07/2014,694,1,1,0,1,6936.874
28278,145628,813,2,15/07/2014,701,1,1,0,0,6881.172
28279,402478,12,1,19/05/2014,1098,1,1,0,0,9810.055
28280,277864,130,5,26/12/2014,0,0,0,c,1,0.0
28281,83388,103,1,07/10/2013,515,1,1,0,1,6042.3633
28282,529147,76,2,04/02/2014,1048,1,1,0,0,9498.391
28283,15082,730,1,27/01/2014,714,1,0,0,0,6092.4497
28284,92887,114,1,11/11/2013,526,1,0,0,0,4791.119
28285,381501,1025,6,13/07/2013,746,1,0,0,0,5750.6743
28286,145950,779,4,29/05/2014,0,0,0,a,0,0.0
28287,169810,959,1,24/06/2013,744,1,0,0,1,6004.603
28288,25844,476,6,21/06/2014,357,1,0,0,0,3444.1384
28289,680750,1013,6,15/02/2014,243,1,0,0,0,2400.136
28290,645128,934,4,24/04/2014,558,1,0,0,1,4728.27
28291,61710,2,4,29/01/2015,539,1,1,0,0,5147.7827
28292,260853,375,4,12/02/2015,663,1,0,0,1,6033.2637
28293,664381,24,2,28/01/2014,673,1,0,0,0,6270.859
28294,417339,245,6,09/08/2014,937,1,0,0,1,7231.5127
28295,319927,855,5,17/07/2015,704,1,1,0,0,6806.6206
28296,551714,1113,3,26/06/2013,571,1,0,0,1,5321.2363
28297,399077,815,4,10/01/2013,877,1,1,0,0,7741.1387
28298,59494,209,3,26/06/2013,524,1,0,0,1,4264.731
28299,422362,40,2,16/12/2014,894,1,1,0,0,10360.873
28300,710790,528,6,11/10/2014,816,1,0,0,0,8029.8687
28301,555507,87,7,22/06/2014,0,0,0,0,0,0.0
28302,349767,894,4,30/01/2014,826,1,0,0,0,6769.2856
28303,187023,561,5,30/01/2015,705,1,1,0,0,6785.825
28304,59024,454,5,08/02/2013,746,1,1,0,1,7201.557
28305,182823,338,1,13/01/2014,603,1,0,0,0,5305.916
28306,174407,129,7,05/01/2014,0,0,0,0,0,0.0
28307,545237,862,5,28/02/2014,1202,1,0,0,0,8884.472
28308,393548,195,3,07/05/2014,1354,1,1,0,0,11843.472
28309,251497,315,6,14/09/2013,239,1,0,0,0,2160.5835
28310,136971,31,5,24/05/2013,607,1,0,0,0,5334.162
28311,466778,1076,2,10/03/2015,564,1,0,0,0,4944.6865
28312,39688,14,7,08/12/2013,0,0,0,0,0,0.0
28313,114680,184,4,25/07/2013,471,1,0,0,1,4584.2056
28314,201800,931,7,16/06/2013,293,1,0,0,0,1872.3273
28315,35016,10,4,23/05/2013,449,1,0,0,0,4314.666
28316,18935,169,7,23/06/2013,0,0,0,0,0,0.0
28317,478350,984,1,02/02/2015,818,1,1,0,0,9127.612
28318,427575,686,4,08/01/2015,834,1,1,0,0,8139.3647
28319,62016,139,4,02/01/2014,475,1,0,0,1,5277.4272
28320,93876,148,1,02/03/2015,1019,1,1,0,0,11182.611
28321,189628,346,3,01/05/2013,0,0,1,a,0,0.0
28322,507538,553,5,25/04/2014,579,1,0,0,1,4654.651
28323,331375,696,7,15/02/2015,0,0,0,0,0,0.0
28324,317837,728,6,16/08/2014,420,1,0,0,0,3960.083
28325,482709,661,4,14/02/2013,533,1,0,0,0,4498.8433
28326,467527,1022,3,27/05/2015,738,1,0,0,0,6305.644
28327,482730,1050,1,02/06/2014,683,1,1,0,0,8238.443
28328,239380,155,3,05/06/2013,591,1,1,0,0,6777.9873
28329,192210,925,2,30/07/2013,1200,1,1,0,1,8804.399
28330,47358,26,7,12/10/2014,0,0,0,0,0,0.0
28331,338502,678,4,23/04/2015,729,1,0,0,0,6297.339
28332,267653,309,1,16/02/2015,678,1,1,0,0,8019.0015
28333,626953,291,7,17/03/2013,0,0,0,0,0,0.0
28334,297570,424,5,26/12/2014,0,0,0,c,1,0.0
28335,68900,609,2,10/02/2015,518,1,0,0,0,4619.5293
28336,108243,1008,5,30/05/2014,771,1,0,0,1,7427.518
28337,556320,916,1,27/10/2014,675,1,0,0,0,5274.2153
28338,30676,240,5,14/02/2014,416,1,0,0,0,3846.8997
28339,218308,47,3,13/08/2014,898,1,0,0,1,6527.48
28340,689786,587,6,22/06/2013,732,1,0,0,0,6417.531
28341,19827,649,7,29/06/2014,0,0,0,0,0,0.0
28342,258478,362,5,28/11/2014,1683,1,1,0,0,14979.793
28343,626776,869,7,23/02/2014,0,0,0,0,0,0.0
28344,62161,203,1,02/03/2015,1026,1,1,0,0,10150.649
28345,14992,176,7,10/05/2015,0,0,0,0,0,0.0
28346,66682,768,2,21/10/2014,1293,1,1,0,1,12013.547
28347,503650,767,3,24/07/2013,551,1,0,0,1,4809.2563
28348,468089,823,6,06/09/2014,411,1,0,0,0,4129.803
28349,642666,1046,4,07/03/2013,738,1,1,0,0,7210.754
28350,561713,672,1,14/07/2014,1539,1,1,0,0,12011.26
28351,626409,267,7,29/03/2015,0,0,0,0,0,0.0
28352,290145,1102,2,27/01/2015,659,1,1,0,0,6344.9155
28353,359505,130,5,25/01/2013,596,1,1,0,0,5855.798
28354,2962,690,2,06/05/2014,886,1,1,0,0,8784.871
28355,121614,745,2,03/03/2015,826,1,1,0,0,9428.439
28356,300928,338,6,28/09/2013,571,1,0,0,0,5611.032
28357,503926,710,4,04/04/2013,351,1,0,0,1,3433.0854
28358,272210,217,2,03/03/2015,669,1,1,0,1,5974.2354
28359,416094,349,3,11/09/2013,823,1,1,0,0,8302.511
28360,609261,595,6,23/05/2015,1682,1,0,0,0,13013.725
28361,119600,828,7,28/12/2014,0,0,0,0,0,0.0
28362,653761,460,2,23/09/2014,334,1,0,0,0,3149.4563
28363,363603,151,7,08/09/2013,0,0,0,0,0,0.0
28364,23121,847,6,06/12/2014,1427,1,0,0,0,12132.898
28365,481367,1047,7,08/06/2014,0,0,0,0,0,0.0
28366,112568,278,6,20/09/2014,539,1,0,0,0,4486.987
28367,404401,39,7,28/12/2014,0,0,0,0,0,0.0
28368,437181,602,3,24/04/2013,622,1,1,0,0,6767.959
28369,606799,643,7,05/07/2015,0,0,0,0,0,0.0
28370,151656,167,2,03/03/2015,1282,1,1,0,0,11948.771
28371,452805,833,5,10/05/2013,542,1,0,0,0,5037.9204
28372,71786,858,3,24/04/2013,393,1,1,0,0,4030.8318
28373,276182,408,5,02/01/2015,395,1,0,0,1,4526.07
28374,561698,686,6,23/02/2013,240,1,0,0,0,2538.1035
28375,348220,83,3,31/12/2014,275,1,0,0,1,2571.4597
28376,246596,857,1,31/03/2014,1005,1,1,0,0,11158.171
28377,593486,1094,3,15/07/2015,391,1,1,0,0,5141.6987
28378,252108,219,6,17/01/2015,244,1,0,0,0,1683.6842
28379,452567,515,3,15/04/2015,643,1,1,0,0,6838.146
28380,564970,356,7,17/05/2015,0,0,0,0,0,0.0
28381,232356,789,4,06/03/2014,460,1,1,0,0,4293.7773
28382,112888,1001,6,30/05/2015,480,1,0,0,0,4813.1714
28383,586105,38,6,11/07/2015,562,1,0,0,0,5801.8394
28384,227612,1076,4,11/09/2014,476,1,0,0,0,4407.7495
28385,615768,335,2,12/05/2015,2678,1,0,0,0,14552.819
28386,363595,499,7,15/03/2015,0,0,0,0,0,0.0
28387,497676,394,6,07/12/2013,700,1,0,0,0,7381.7524
28388,711563,772,1,28/01/2013,361,1,0,0,0,3062.1982
28389,15562,743,7,14/06/2015,0,0,0,0,0,0.0
28390,142555,64,6,03/08/2013,723,1,0,0,0,7314.1445
28391,681645,794,3,20/02/2013,473,1,1,0,0,4609.1963
28392,392946,991,6,27/09/2014,569,1,0,0,0,5376.871
28393,605766,655,4,14/02/2013,500,1,0,0,0,4279.839
28394,118743,37,5,15/02/2013,818,1,0,0,0,7154.2554
28395,54760,821,5,23/01/2015,699,1,0,0,0,6655.67
28396,644875,271,6,23/11/2013,312,1,0,0,0,2959.9487
28397,31894,976,3,09/07/2014,547,1,0,0,1,5145.465
28398,171866,519,7,25/01/2015,0,0,0,0,0,0.0
28399,673651,693,1,23/12/2013,902,1,0,0,1,9558.194
28400,300214,959,5,20/02/2015,807,1,1,0,0,7404.2803
28401,2694,940,6,01/02/2014,608,1,0,0,0,6532.05
28402,42404,378,4,09/10/2014,1013,1,1,0,1,8526.656
28403,494103,342,5,28/02/2014,803,1,0,0,0,7301.3193
28404,256238,1001,6,10/01/2015,443,1,0,0,0,4417.198
28405,131565,526,2,09/06/2015,1384,1,0,0,0,10844.075
28406,271031,219,7,08/09/2013,0,0,0,0,0,0.0
28407,392541,989,7,22/03/2015,0,0,0,0,0,0.0
28408,471707,217,6,21/03/2015,617,1,0,0,0,5172.873
28409,479485,771,2,19/02/2013,807,1,1,0,0,6832.594
28410,423475,1110,2,21/01/2014,591,1,1,0,0,5940.3345
28411,249506,200,1,17/11/2014,1005,1,0,0,0,7998.903
28412,329174,504,6,28/02/2015,1102,1,0,0,0,8616.462
28413,497963,202,6,13/09/2014,539,1,0,0,0,5788.141
28414,684168,268,5,01/08/2014,717,1,1,0,1,6390.065
28415,606202,529,4,29/05/2014,0,0,0,a,0,0.0
28416,547059,580,3,04/12/2013,2193,1,1,0,0,16240.696
28417,272483,194,3,02/10/2013,416,1,0,0,0,4360.374
28418,326790,253,4,08/01/2015,465,1,1,0,0,5611.9653
28419,293132,151,5,17/10/2014,646,1,0,0,0,6044.265
28420,149320,954,5,13/02/2015,771,1,0,0,0,6238.3354
28421,318945,119,3,29/05/2013,658,1,1,0,0,6841.026
28422,166865,764,6,21/06/2014,207,1,0,0,0,1693.3895
28423,19599,577,2,25/02/2014,607,1,0,0,0,4909.8936
28424,44419,481,5,14/02/2014,532,1,0,0,0,4832.797
28425,65975,433,7,03/05/2015,233,1,0,0,0,1755.5068
28426,25940,291,7,27/10/2013,0,0,0,0,0,0.0
28427,580282,941,1,05/08/2013,543,1,0,0,1,5202.644
28428,370121,57,2,02/07/2013,1311,1,1,0,0,13259.439
28429,307790,1020,5,28/03/2014,1022,1,0,0,0,8190.5513
28430,374168,96,7,27/04/2014,0,0,0,0,0,0.0
28431,609207,110,7,26/07/2015,0,0,0,0,0,0.0
28432,620976,125,2,30/04/2013,2267,1,1,0,0,18776.2
28433,351434,1077,3,06/05/2015,514,1,1,0,0,5594.758
28434,354249,44,7,03/05/2015,0,0,0,0,0,0.0
28435,88809,880,4,09/01/2014,933,1,1,0,0,7772.008
28436,540552,27,5,19/09/2014,1018,1,1,0,0,8244.743
28437,54369,863,6,09/02/2013,649,1,0,0,0,6135.736
28438,84958,268,1,19/05/2014,746,1,1,0,0,7140.214
28439,616744,910,1,10/06/2013,501,1,0,0,0,4757.541
28440,693006,707,6,10/05/2014,579,1,0,0,0,5654.6035
28441,177218,218,4,21/11/2013,789,1,1,0,0,6245.9136
28442,163495,726,1,04/05/2015,1546,1,1,0,0,16787.785
28443,492646,1066,5,15/08/2014,909,1,0,0,1,7317.7695
28444,288278,151,3,09/10/2013,703,1,1,0,0,7519.978
28445,619924,696,4,26/02/2015,957,1,0,0,0,7153.4097
28446,259757,203,2,13/05/2014,769,1,0,0,0,5897.258
28447,46484,881,4,29/01/2015,603,1,1,0,0,5709.949
28448,208896,728,7,21/06/2015,0,0,0,0,0,0.0
28449,521585,567,7,01/09/2013,0,0,0,0,0,0.0
28450,583697,899,5,10/04/2015,486,1,0,0,1,4817.8296
28451,599923,493,7,05/05/2013,0,0,0,0,0,0.0
28452,381857,616,6,28/03/2015,582,1,0,0,0,6151.4424
28453,124577,523,4,13/03/2014,1326,1,0,0,0,9793.5205
28454,125792,267,5,04/04/2014,1073,1,1,0,0,9123.929
28455,266005,591,1,07/07/2014,469,1,0,0,0,4729.1606
28456,522582,163,6,04/05/2013,709,1,0,0,0,5896.4917
28457,484856,887,3,06/11/2013,607,1,1,0,0,6331.0566
28458,332515,93,4,09/04/2015,566,1,0,0,1,5692.911
28459,490604,574,6,28/09/2013,673,1,0,0,0,7683.508
28460,410965,219,4,22/01/2015,375,1,0,0,0,2780.612
28461,705741,678,1,02/09/2013,850,1,0,0,1,7115.088
28462,489649,437,2,30/09/2014,773,1,1,0,0,8257.656
28463,23816,373,1,12/05/2014,285,1,0,0,0,3841.1326
28464,589729,1042,5,20/09/2013,489,1,0,0,0,3598.9412
28465,136742,262,2,06/08/2013,3219,1,0,0,0,19481.688
28466,495272,317,5,21/03/2014,623,1,1,0,0,6431.798
28467,4923,608,4,03/10/2013,0,0,0,a,0,0.0
28468,267729,102,3,17/06/2015,1166,1,1,0,0,9668.035
28469,292042,789,7,01/06/2014,0,0,0,0,0,0.0
28470,703788,929,5,05/04/2013,625,1,0,0,1,5180.384
28471,225735,83,6,08/06/2013,309,1,0,0,0,3003.4807
28472,372768,542,4,05/09/2013,457,1,0,0,1,4974.9917
28473,588012,940,1,09/12/2013,721,1,0,0,0,7242.278
28474,563608,964,5,01/02/2013,1171,1,0,0,0,9118.231
28475,679596,1005,7,13/01/2013,0,0,0,0,0,0.0
28476,652086,195,1,21/10/2013,1552,1,1,0,1,13991.943
28477,482418,198,3,12/06/2013,243,1,0,0,0,1843.7738
28478,198378,712,4,06/02/2014,583,1,1,0,0,7020.742
28479,155477,807,2,02/07/2013,1108,1,1,0,0,12033.309
28480,680719,610,4,20/03/2014,497,1,1,0,0,5630.5737
28481,152962,96,5,08/03/2013,582,1,1,0,0,6069.5747
28482,418652,1044,7,04/01/2015,0,0,0,0,0,0.0
28483,239466,632,1,14/07/2014,993,1,1,0,1,10525.208
28484,150681,792,4,19/12/2013,1039,1,1,0,0,11248.568
28485,46845,76,6,26/10/2013,798,1,0,0,0,6617.304
28486,416922,472,7,20/01/2013,0,0,0,0,0,0.0
28487,622001,1012,2,05/02/2013,519,1,1,0,0,5684.1787
28488,468289,61,7,21/06/2015,0,0,0,0,0,0.0
28489,126477,723,1,02/12/2013,686,1,1,0,0,8823.831
28490,569753,408,2,28/05/2013,400,1,1,0,1,5300.8164
28491,495197,1060,7,25/08/2013,0,0,0,0,0,0.0
28492,44858,1011,5,20/03/2015,866,1,1,0,0,7977.1724
28493,116152,22,4,27/06/2013,511,1,0,0,0,4604.6514
28494,366753,662,3,22/05/2013,663,1,0,0,0,5004.0405
28495,165566,775,2,17/03/2015,569,1,1,0,0,6065.3486
28496,498462,860,6,19/07/2014,605,1,0,0,0,5095.779
28497,552048,717,3,22/10/2014,650,1,1,0,0,6643.8096
28498,685038,1012,1,22/06/2015,451,1,0,0,0,4656.3076
28499,331840,995,6,03/01/2015,735,1,0,0,0,7794.9404
28500,473923,516,5,31/01/2014,742,1,0,0,0,7354.741
28501,122620,234,2,17/06/2014,1184,1,1,0,0,11339.795
28502,600323,179,7,15/12/2013,0,0,0,0,0,0.0
28503,14237,855,3,23/01/2013,618,1,1,0,0,5768.293
28504,382225,605,6,31/08/2013,475,1,0,0,0,5042.948
28505,528387,447,1,06/10/2014,757,1,1,0,0,7656.4775
28506,274660,548,6,18/04/2015,389,1,0,0,0,4475.5244
28507,432016,1004,3,17/04/2013,331,1,0,0,0,3151.9846
28508,218239,146,1,16/09/2013,639,1,0,0,0,5736.53
28509,552039,34,7,26/05/2013,0,0,0,0,0,0.0
28510,687385,379,3,27/02/2013,378,1,0,0,0,3034.7517
28511,534666,1023,4,17/07/2014,603,1,1,0,0,6023.5747
28512,577421,172,3,03/06/2015,978,1,1,0,1,8949.854
28513,457586,307,4,30/01/2014,292,1,0,0,0,2968.3506
28514,123093,763,5,03/10/2014,0,0,1,a,0,0.0
28515,379080,279,4,05/09/2013,389,1,0,0,1,3902.8435
28516,426036,351,5,24/10/2014,518,1,1,0,0,5997.8794
28517,294237,814,1,27/01/2014,507,1,0,0,0,4205.786
28518,631141,605,1,27/07/2015,638,1,1,0,0,7991.25
28519,259306,862,3,02/10/2013,1179,1,0,0,0,8478.83
28520,283301,125,1,15/09/2014,1922,1,1,0,0,16119.735
28521,672249,1085,3,10/04/2013,836,1,1,0,0,7861.422
28522,64300,499,2,26/08/2014,576,1,0,0,1,5101.0103
28523,221807,612,6,29/06/2013,566,1,0,0,0,5990.125
28524,675708,1024,7,08/06/2014,0,0,0,0,0,0.0
28525,342832,814,5,28/03/2014,662,1,0,0,0,5517.9897
28526,279846,669,2,22/04/2014,374,1,0,0,1,3661.2659
28527,640567,396,1,29/07/2013,1413,1,1,0,1,15173.139
28528,62638,299,7,15/03/2015,190,1,0,0,0,1563.0737
28529,45214,70,1,30/09/2013,677,1,0,0,0,6352.065
28530,383691,1054,2,07/04/2015,668,1,0,0,1,6115.4155
28531,588201,372,3,24/04/2013,650,1,1,0,0,7392.886
28532,216034,225,6,04/07/2015,373,1,0,0,0,3807.2107
28533,208375,241,3,20/03/2013,582,1,1,0,0,5854.765
28534,120267,1049,3,12/03/2014,609,1,0,0,0,5204.6387
28535,68494,855,5,29/08/2014,613,1,0,0,1,5750.141
28536,239499,656,4,21/02/2013,347,1,1,0,0,3637.7124
28537,32939,227,4,23/01/2014,530,1,1,0,0,5915.6763
28538,437114,488,4,17/01/2013,303,1,0,0,0,2948.5732
28539,305810,345,7,26/07/2015,0,0,0,0,0,0.0
28540,1159,317,1,20/01/2014,573,1,1,0,0,6690.141
28541,435228,345,6,25/05/2013,320,1,0,0,0,3362.9194
28542,175182,79,7,17/02/2013,0,0,0,0,0,0.0
28543,213794,406,2,09/12/2014,480,1,0,0,0,4792.987
28544,151046,647,7,12/05/2013,0,0,0,0,0,0.0
28545,297887,87,4,09/10/2014,772,1,1,0,0,7077.6274
28546,53718,153,3,11/02/2015,595,1,0,0,0,5464.0728
28547,626852,502,6,29/03/2014,0,0,0,0,0,0.0
28548,182692,395,4,17/04/2014,769,1,1,0,1,6969.1016
28549,592334,144,3,02/01/2013,856,1,0,0,1,7524.214
28550,337876,1053,6,12/10/2013,699,1,0,0,1,5983.7256
28551,313596,900,2,10/02/2015,534,1,0,0,0,4911.917
28552,97871,1014,2,27/05/2014,1188,1,0,0,0,9688.766
28553,490162,992,1,14/01/2013,705,1,0,0,0,5604.344
28554,276716,120,6,25/07/2015,544,1,0,0,0,5288.117
28555,664899,1079,1,05/01/2015,978,1,1,0,1,12887.417
28556,160372,290,6,07/03/2015,446,1,0,0,0,4679.202
28557,333463,809,6,28/02/2015,683,1,0,0,0,8011.9175
28558,23597,589,4,12/09/2013,529,1,1,0,0,5553.9956
28559,423056,636,7,16/06/2013,0,0,0,0,0,0.0
28560,579590,689,2,12/02/2013,728,1,0,0,0,5948.1157
28561,205938,328,4,25/07/2013,493,1,0,0,1,4097.252
28562,544508,419,1,30/12/2013,1290,1,0,0,1,12314.978
28563,405753,2,5,11/01/2013,539,1,1,0,0,4759.1904
28564,51667,697,6,17/05/2014,925,1,0,0,0,8295.152
28565,636458,855,1,15/04/2013,586,1,0,0,0,4602.482
28566,156088,1069,6,26/07/2014,386,1,0,0,0,3561.2483
28567,376055,601,2,19/05/2015,397,1,1,0,0,5429.7017
28568,421844,454,5,18/04/2014,0,0,1,b,0,0.0
28569,570880,175,7,06/07/2014,0,0,0,0,0,0.0
28570,220887,426,3,05/03/2014,871,1,1,0,0,8630.387
28571,72068,296,2,01/10/2013,806,1,0,0,0,6010.577
28572,151353,956,5,09/05/2014,605,1,1,0,0,5557.4
28573,340638,691,5,19/09/2014,675,1,1,0,0,6882.489
28574,523136,867,3,26/03/2014,320,1,0,0,0,3296.5461
28575,114520,35,4,02/04/2015,1018,1,1,0,1,10844.024
28576,295844,257,4,05/02/2015,672,1,1,0,1,6642.7173
28577,356953,352,2,08/10/2013,575,1,1,0,1,6625.684
28578,81704,971,4,25/12/2014,0,0,0,c,1,0.0
28579,403960,592,7,16/11/2014,0,0,0,0,0,0.0
28580,57908,43,5,05/09/2014,657,1,1,0,0,6438.508
28581,241154,165,7,14/06/2015,0,0,0,0,0,0.0
28582,512151,557,5,27/02/2015,587,1,0,0,0,5211.042
28583,657036,502,7,30/06/2013,0,0,0,0,0,0.0
28584,128237,96,3,11/03/2015,530,1,0,0,0,5028.9316
28585,331896,922,4,26/09/2013,722,1,1,0,0,6295.5645
28586,8776,842,5,13/06/2014,1272,1,0,0,1,12674.508
28587,617488,260,2,12/03/2013,887,1,0,0,0,6997.296
28588,315151,79,6,07/02/2015,421,1,0,0,0,4532.793
28589,176355,370,6,27/12/2014,689,1,0,0,0,7636.1216
28590,122790,988,6,12/07/2014,564,1,0,0,0,4387.4
28591,896,929,2,28/07/2015,680,1,1,0,1,7101.1387
28592,115010,139,7,15/02/2015,0,0,0,0,0,0.0
28593,472053,240,7,11/01/2015,0,0,0,0,0,0.0
28594,253835,277,4,06/02/2014,539,1,1,0,0,5626.1655
28595,504097,568,6,27/12/2014,442,1,0,0,1,4296.8926
28596,113812,751,2,20/01/2015,544,1,0,0,0,4748.781
28597,43772,116,1,09/12/2013,757,1,0,0,0,7068.3867
28598,90318,211,6,09/05/2015,1116,1,0,0,0,9082.541
28599,711292,42,6,10/08/2013,837,1,0,0,0,6813.787
28600,373812,718,7,19/10/2014,0,0,0,0,0,0.0
28601,224602,269,4,11/12/2014,1070,1,0,0,0,8169.638
28602,597904,184,1,03/03/2014,0,0,1,0,0,0.0
28603,21239,393,7,05/01/2014,0,0,0,0,0,0.0
28604,125347,942,7,03/08/2014,0,0,0,0,1,0.0
28605,41783,477,5,11/04/2014,432,1,0,0,0,4576.455
28606,21374,162,4,05/09/2013,457,1,0,0,0,5327.7305
28607,325458,269,2,06/01/2015,1511,1,1,0,1,12724.296
28608,506557,57,1,22/07/2013,1004,1,0,0,1,9135.979
28609,595113,890,3,23/04/2014,342,1,0,0,1,3341.1846
28610,239411,88,4,18/09/2014,702,1,1,0,0,6361.6562
28611,185228,294,4,27/06/2013,648,1,0,0,0,5173.929
28612,318820,964,3,01/01/2014,0,0,0,a,1,0.0
28613,262694,1073,7,15/06/2014,0,0,0,0,0,0.0
28614,347824,162,6,07/06/2014,630,1,0,0,0,6924.885
28615,638012,861,2,25/03/2014,460,1,0,0,0,4004.7976
